SID,CP_ESTUDIANTE,CP_INSTITUCION,DISTANCIA_KM,METODO_CALCULO,FUENTE_DATOS,FECHA_ACT
325,15100,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-04
326,07100,06040,10.5,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-04
327,95229,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-11
328,14738,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-07
329,1424,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-23
330,52240,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-25
331,13050,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-20
332,15390,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-30
333,56358,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-28
334,14720,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-14
335,08300,06040,21.5,GEODESICA_CP,INEGI_DENUE_2024,2024-12-11
336,03010,06040,26.3,GEODESICA_CP,INEGI_DENUE_2024,2025-01-07
337,10300,06040,36.3,GEODESICA_CP,SEPOMEX_2024,2024-12-19
338,55367,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-02
339,09900,06040,34.9,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-15
340,13080,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-18
341,08500,06040,24.5,GEODESICA_CP,SEPOMEX_2024,2025-01-09
342,14210,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-05
343,55059,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-03
344,05040,06040,8.8,GEODESICA_CP,SEPOMEX_2024,2025-01-07
345,04030,06040,20.8,GEODESICA_CP,SEPOMEX_2024,2025-01-09
346,01040,06040,41.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-05
347,50636,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-19
348,10100,06040,33.1,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-16
349,15500 ,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-27
350,14710,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-17
351,08800,06040,24.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-15
352,09520,06040,31.5,GEODESICA_CP,INEGI_DENUE_2024,2024-12-04
353,52195,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-05
354,11580,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-11
355,06820,06040,10.1,GEODESICA_CP,INEGI_DENUE_2024,2025-01-15
356,06250,06040,6.1 ,GEODESICA_CP,INEGI_DENUE_2024,2024-12-25
357,09830,06040,33.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-04
358,06170,06040,4.9,GEODESICA_CP,INEGI_DENUE_2024,2024-12-25
359,15440,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-13
360,02020,06040,33.8,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-31
361,14418,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-19
362,07100,06040,-,GEODESICA_CP,SEPOMEX_2024,2024-12-15
363,56340,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-21
364,55076,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-11
365,52250,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-21
366,11570,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-12
367,53240,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-27
368,16034,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-19
369,09260,06040,30.5,GEODESICA_CP,INEGI_DENUE_2024,2025-01-13
370,55417,06040,,GEODESICA_CP,SEPOMEX_2024,2025-01-20
371,15600,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-30
372,98039,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-03
373,13360,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-15
374,06010,06040,5.2,GEODESICA_CP,SEPOMEX_2024,2025-01-19
375,53100,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-21
376,13070,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-21
377,54060,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-11
378,06140,06040,3.9,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-03
379,06840 ,06040,8.8,GEODESICA_CP,INEGI_DENUE_2024,2024-12-18
380,07900,06040,18.8,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-23
381,52282,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-23
382,54400,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-21
383,15320,06040,NULL,GEODESICA_CP,INEGI_DENUE_2024,2024-12-19
384,56297,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-19
385,09870,06040,35.5,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-11
386,49956,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-23
387,09440,06040,31.9,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-29
388,09500,06040,31.5,GEODESICA_CP,SEPOMEX_2024,2024-12-01
389,14620,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-16
390,54040,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-14
391,14269,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-22
392,99229,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-13
393,01040,06040,40.5,GEODESICA_CP,INEGI_DENUE_2024,2025-01-15
394,54190,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-20
395,13300,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-18
396,09080,06040,26.1,GEODESICA_CP,INEGI_DENUE_2024,2025-01-30
397,14650,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-25
398,08300,06040,18.9,GEODESICA_CP,INEGI_DENUE_2024,2025-01-30
399,06400,06040,3.5,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-13
400,06800,06040,9.7,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-05
401,09870,06040,34.1,GEODESICA_CP,SEPOMEX_2024,2024-12-28
402,12100,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-02-01
403,55220,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-26
404,14000,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-05
405,10500,06040,39.2,GEODESICA_CP,INEGI_DENUE_2024,2024-12-07
406,27294,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-14
407,12100,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-25
408,11520,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-14
409,11620,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-02
410,50210,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-18
411,11440,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-31
412,15300,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-22
413,07600,06040,16.5,GEODESICA_CP,INEGI_DENUE_2024,2025-01-16
414,55347,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-15
415,01080,06040,44.2,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-06
416,15800,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-10
417,11630,06040,45.0 ,GEODESICA_CP,SEPOMEX_2024,2024-12-13
418,09630,06040,31.1,GEODESICA_CP,INEGI_DENUE_2024,2025-01-21
419,35521,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-03
420,53200,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-31
421,25153,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-27
422,14630,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-15
423,06860,06040,8.2,GEODESICA_CP,SEPOMEX_2024,2024-12-08
424,15410,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-05
425,13020,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-30
426,07000,06040,8.9,GEODESICA_CP,SEPOMEX_2024,2025-01-09
427,14330,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-15
428,15860,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-15
429,09080,06040,28.9,GEODESICA_CP,INEGI_DENUE_2024,2025-01-10
430,53370,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-17
431,55418,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-31
432,11630,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-16
433,09430,06040,31.4,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-19
434,12000,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-21
435,50100,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-21
436,54310,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-17
437,11200,06040,42.8,GEODESICA_CP,SEPOMEX_2024,2024-12-13
438,15490,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-15
439,06840,06040,8.0,GEODESICA_CP,SEPOMEX_2024,2025-01-25
440,11850,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-11
441,87178,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-20
442,55080,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-06
443,11820,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-06
444,55438,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-03
445,02000,06040,33.4,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-29
446,07800,06040,17.6,GEODESICA_CP,INEGI_DENUE_2024,2025-01-26
447,14370,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-27
448,16100,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-29
449,11550,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-12
450,07600,06040,14.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-15
451,05100,06040,12.1,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-06
452,06760,06040,9.3,GEODESICA_CP,INEGI_DENUE_2024,2024-12-28
453,09450,06040,28.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-26
454,11530,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-28
455,56196,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-31
456,53150,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-07
457,13310,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-31
458,15830,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-24
459,75093,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-31
460,14610,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-10
461,14260,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-23
462,03100,06040,25.4,GEODESICA_CP,SEPOMEX_2024,2025-01-07
463,15530,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-06
464,55324,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-17
465,15400,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-15
466,15880,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-20
467,11620,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-06
468,55108,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-06
469,06840,06040,11.1,GEODESICA_CP,INEGI_DENUE_2024,2024-12-11
470,09080,06040,25.5,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-23
471,07030,06040,11.1,GEODESICA_CP,SEPOMEX_2024,2024-12-01
472,13310,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-23
473,09040,06040,26.6,GEODESICA_CP,SEPOMEX_2024,2025-01-11
474,15330,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-04
475,06400,06040,5.2,GEODESICA_CP,SEPOMEX_2024,2025-01-30
476,74000,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-13
477,09089,06040,27.6,GEODESICA_CP,INEGI_DENUE_2024,2025-01-28
478,14330,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-03
479,52100,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-08
480,11020,06040,42.9,GEODESICA_CP,INEGI_DENUE_2024,2024-12-13
481,37472,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-04
482,16035,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-08
483,52140,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-08
484,34873,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-11
485,0926,06040,N/A,GEODESICA_CP,SEPOMEX_2024,2025-01-02
486,12250,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-08
487,07300,06040,14.4,GEODESICA_CP,SEPOMEX_2024,2025-01-04
488,13360,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-16
489,52000,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-14
490,09240,06040,30.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-25
491,09450,06040,29.9,GEODESICA_CP,SEPOMEX_2024,2025-01-29
492,15390,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-06
493,14000,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-11
494,50150,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-08
495,04100,06040,18.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-12
496,14240,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-15
497,55244,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-15
498,07200,06040,11.3,GEODESICA_CP,SEPOMEX_2024,2024-12-14
499,55330,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-17
500,09840,06040,31.5,GEODESICA_CP,SEPOMEX_2024,2025-01-08
501,09420,06040,27.6,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-13
502,0985,06040,33.2,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-08
503,54200,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-23
504,07050,06040,9.9,GEODESICA_CP,SEPOMEX_2024,2024-12-22
505,14310,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-27
506,55070,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-08
507,11590,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-09
508,16040,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-31
509,56334,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-10
510,55418,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-02
511,54110,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-11
512,09710,06040,32.8,GEODESICA_CP,INEGI_DENUE_2024,2025-01-08
513,11700,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-07
514,14040,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-16
515,06250,06040,4.4,GEODESICA_CP,SEPOMEX_2024,2025-01-22
516,56170,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-26
517,55436,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-18
518,16090,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-02
519,55380,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-29
520,15100,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-05
521,14735,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-20
522,14310,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-28
523,55288,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-10
524,11020,06040,44.1,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-14
525,13100,06040,-,GEODESICA_CP,INEGI_DENUE_2024,2024-12-23
526,56316,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-24
527,09910,06040,34.0,GEODESICA_CP,SEPOMEX_2024,2024-12-19
528,03023,06040,24.8,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-30
529,09856,06040,33.3,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-24
530,05100,06040,12.2,GEODESICA_CP,SEPOMEX_2024,2025-01-13
531,03020,06040,28.9,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-29
532,14730,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-26
533,11530,06040,44.7,GEODESICA_CP,INEGI_DENUE_2024,2024-12-30
534,06030,06040,4.1,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-13
535,,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-05
536,06760,06040,10.7,GEODESICA_CP,SEPOMEX_2024,2024-12-18
537,55411,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-11
538,45919,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-17
539,56210,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-06
540,15520,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-03
541,10500,06040,37.1,GEODESICA_CP,SEPOMEX_2024,2025-01-21
542,11540,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-20
543,11610,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-01
544,14210,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-26
545,12200,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-27
546,06700 ,06040,7.2,GEODESICA_CP,INEGI_DENUE_2024,2025-02-01
547,09089,06040,28.1,GEODESICA_CP,INEGI_DENUE_2024,2024-12-16
548,09100,06040,25.9,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-17
549,15060,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-13
550,11630,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-27
551,14340,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-15
552,09620,06040,31.1,GEODESICA_CP,SEPOMEX_2024,2024-12-11
553,11400,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-31
554,53390,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-16
555,55349,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-12
556,15360,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-19
557,15860,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-31
558,06300,06040,6.9,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-24
559,09010,06040,24.9,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-28
560,54378,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-30
561,01000,06040,43.5,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-27
562,14700,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-12
563,08020,06040,17.6,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-15
564,55108,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-14
565,49198,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-04
566,06020,06040,4.6,GEODESICA_CP,SEPOMEX_2024,2024-12-02
567,13210,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-02-01
568,09910,06040,35.8,GEODESICA_CP,SEPOMEX_2024,2024-12-03
569,12200,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-05
570,11420,06040,44.2,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-26
571,07700,06040,17.7,GEODESICA_CP,SEPOMEX_2024,2024-12-26
572,01030,06040,44.2,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-03
573,09780,06040,31.7,GEODESICA_CP,INEGI_DENUE_2024,2025-01-27
574,54254,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-17
575,11300,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-02-01
576,52282,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-18
577,05020,06040,12.5,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-15
578,16090,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-28
579,14620,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-21
580,16060,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-29
581,,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-26
582,11430 ,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-12
583,50190,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-20
584,54170,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-27
585,09450,06040,30.4,GEODESICA_CP,INEGI_DENUE_2024,2024-12-15
586,71145,06040,N/A,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-07
587,02030,06040,34.6,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-22
588,09600,06040,31.2,GEODESICA_CP,INEGI_DENUE_2024,2025-01-05
589,13600,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-05
590,11800,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-25
591,15040,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-27
592,09340,06040,29.7,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-01
593,11440,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-29
594,54230,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-20
595,07050,06040,11.4,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-14
596,25366,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-02
597,01030,06040,42.2,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-06
598,09080,06040,29.2,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-28
599,55397,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-28
600,08600,06040,24.2,GEODESICA_CP,INEGI_DENUE_2024,2025-01-05
601,14420,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-01-10
602,54310,06040,,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-08
603,11540,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-30
604,NULL,06040,1.9,GEODESICA_CP,SEPOMEX_2024,2025-01-07
605,02080,06040,35.5,GEODESICA_CP,INEGI_DENUE_2024,2025-01-25
606,11860,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-26
607,54252,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-05
608,55200,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-14
609,11560,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-30
610,09800,06040,33.9,GEODESICA_CP,INEGI_DENUE_2024,2025-01-19
611,14640,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-09
612,56256,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-03
613,10300,06040,35.8,GEODESICA_CP,INEGI_DENUE_2024,2024-12-19
614,56347,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-06
615,16040,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-04
616,56357,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-11
617,14740,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-31
618,54245,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-11
619,09540,06040,32.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-23
620,50270,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-06
621,16010,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-17
622,16034,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-29
623,11620,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-07
624,11530,06040,44.9,GEODESICA_CP,INEGI_DENUE_2024,2024-12-08
625,11620,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-19
626,55120,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-02
627,05010,06040,10.2,GEODESICA_CP,SEPOMEX_2024,2024-12-25
628,01000,06040,41.5,GEODESICA_CP,INEGI_DENUE_2024,2025-01-11
629,09310,06040,30.8,GEODESICA_CP,SEPOMEX_2024,2024-12-28
630,06100,06040,4.5,GEODESICA_CP,SEPOMEX_2024,2025-01-07
631,07020,06040,11.9,GEODESICA_CP,INEGI_DENUE_2024,2024-12-05
632,09089,06040,28.7,GEODESICA_CP,INEGI_DENUE_2024,2024-12-09
633,06060,06040,2.4,GEODESICA_CP,INEGI_DENUE_2024,2024-12-23
634,13310,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-15
635,02000 ,06040,37.2,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-19
636,54400,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2025-01-29
637,14030,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-10
638,16000,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-30
639,50110,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-20
640,91842,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-31
641,50000,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-15
642,50170,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-18
643,08030,06040,16.7,GEODESICA_CP,SEPOMEX_2024,2024-12-08
644,14650,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2024-12-20
645,14340,06040,45.0,GEODESICA_CP,INEGI_DENUE_2024,2024-12-16
646,55180,06040,45.0,GEODESICA_CP,INEGI_MARCO_GEO_2024,2025-01-14
647,52240,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-04
648,56256,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2025-02-01
649,NULL,06040,45.0,GEODESICA_CP,SEPOMEX_2024,2024-12-05
650,08200,06040,17.9,GEODESICA_CP,SEPOMEX_2024,2024-12-22
651,11000,06040,N/A,GEODESICA_CP,SEPOMEX_2024,2024-12-31
